"Jahr","Alter","Geschlecht","qx"
2009,36,"U",0.000746886096650924
2009,37,"U",0.000756678142273798
2009,38,"U",0.000977642344528258
2009,39,"U",0.000889049621023763
2009,40,"U",0.000955024966183679
2009,41,"U",0.00114179388505942
2009,42,"U",0.00141801104453352
2009,43,"U",0.00137634469317659
2009,44,"U",0.00143364459119486
2009,45,"U",0.0016985743983418
2009,46,"U",0.00206812545459325
2009,47,"U",0.00216669321045807
2009,48,"U",0.00265381490578114
2009,49,"U",0.00281436017641797
2009,50,"U",0.00300246516073854
2009,51,"U",0.00330203195568457
2009,52,"U",0.00358866042832193
2009,53,"U",0.00447586772354234
2009,54,"U",0.00451343902381569
2009,55,"U",0.0049011949123038
2009,56,"U",0.00510482405873551
2009,57,"U",0.00592833235907278
2009,58,"U",0.00653819052433878
2009,59,"U",0.00691351252750722
2009,60,"U",0.0077895425391412
2009,61,"U",0.00898316525053601
2009,62,"U",0.00936567551729842
2009,63,"U",0.010506938841093
2009,64,"U",0.0106721215846161
2009,65,"U",0.0114516812708031
2009,66,"U",0.0123361247473289
2009,67,"U",0.0134295412810002
2009,68,"U",0.0139377685612594
2009,69,"U",0.0144748792287603
2009,70,"U",0.0162591365928891
2009,71,"U",0.017354393123908
2009,72,"U",0.0194505307890802
2009,73,"U",0.0230962371878654
2009,74,"U",0.0254031921116403
2009,75,"U",0.0276594989709744
2009,76,"U",0.0328054675779297
2009,77,"U",0.0346351229038572
2009,78,"U",0.0391807174380446
2009,79,"U",0.0427581556655264
2009,80,"U",0.0506385917325867
2009,81,"U",0.0549167375066288
2009,82,"U",0.0634133925549679
2009,83,"U",0.0716813563489578
2009,84,"U",0.0795085337945799
2009,85,"U",0.0922346278483971
2009,86,"U",0.102844515172885
2009,87,"U",0.115914609683481
2009,88,"U",0.128579754005337
2009,89,"U",0.145510696477401
2009,90,"U",0.166508277310431
2009,91,"U",0.174511097988815
2009,92,"U",0.207803011396722
2009,93,"U",0.219428571428571
2009,94,"U",0.237735153080044
2009,95,"U",0.272467982775013
2009,96,"U",0.285779641631719
2009,97,"U",0.311489657569963
2009,98,"U",0.356665494196272
2009,99,"U",0.384481203007519
2010,0,"M",0.00433909399717339
2010,1,"M",0.000349482329299725
2010,2,"M",0.000197858185145797
2010,3,"M",0.000198699141557615
2010,4,"M",7.33086323969174e-05
2010,5,"M",2.40388226986583e-05
2010,6,"M",0
2010,7,"M",7.17257208434945e-05
2010,8,"M",0.000144952920499363
2010,9,"M",7.16255416681588e-05
2010,10,"M",7.03440998886218e-05
2010,11,"M",4.61238656411794e-05
2010,12,"M",0.000111685983688262
2010,13,"M",0.000105961387670333
2010,14,"M",0.000146781680597821
2010,15,"M",0.000413084449952237
2010,16,"M",0.000318255166052119
2010,17,"M",0.000502359641199287
2010,18,"M",0.00057142312930353
2010,19,"M",0.000855407601722221
2010,20,"M",0.000979732974738258
2010,21,"M",0.00100653296870252
2010,22,"M",0.00104120818011008
2010,23,"M",0.000914618896883865
2010,24,"M",0.000619482731918848
2010,25,"M",0.000772094305804495
2010,26,"M",0.000747743660706755
2010,27,"M",0.000679826375921623
2010,28,"M",0.000615768963484901
2010,29,"M",0.000653470679918581
2010,30,"M",0.000663586825036578
2010,31,"M",0.000795695665353137
2010,32,"M",0.000615529619958548
2010,33,"M",0.000807226600038439
2010,34,"M",0.00112031219366463
2010,35,"M",0.00108440512471788
2010,36,"M",0.000790064933461719
2010,37,"M",0.00111002950683904
2010,38,"M",0.00119651290246576
2010,39,"M",0.00122023208180309
2010,40,"M",0.00111438650387588
2010,41,"M",0.00162965689646854
2010,42,"M",0.00145124210276608
2010,43,"M",0.00194008579256195
2010,44,"M",0.00159046280374875
2010,45,"M",0.00215347264609666
2010,46,"M",0.00242629269408608
2010,47,"M",0.00304555821327251
2010,48,"M",0.00286276359946234
2010,49,"M",0.00371269136575601
2010,50,"M",0.00395537505843605
2010,51,"M",0.00418132248449662
2010,52,"M",0.00504884802256935
2010,53,"M",0.005613165110563
2010,54,"M",0.00609345088840357
2010,55,"M",0.005588570409965
2010,56,"M",0.00735121962272131
2010,57,"M",0.00764083946534664
2010,58,"M",0.00892880983023513
2010,59,"M",0.00904372848260624
2010,60,"M",0.0106424267730909
2010,61,"M",0.0119211418543191
2010,62,"M",0.0125275923858
2010,63,"M",0.0138620003636636
2010,64,"M",0.0144740623917577
2010,65,"M",0.0144968238047476
2010,66,"M",0.0173693644256091
2010,67,"M",0.0176150795004512
2010,68,"M",0.0205815074471059
2010,69,"M",0.0207610584026541
2010,70,"M",0.0218685931855902
2010,71,"M",0.0237227867175627
2010,72,"M",0.0254654864169537
2010,73,"M",0.0281507650576298
2010,74,"M",0.0320473363381848
2010,75,"M",0.0358352452747733
2010,76,"M",0.040943707727539
2010,77,"M",0.0426030090008658
2010,78,"M",0.0467441666897872
2010,79,"M",0.0526078147612156
2010,80,"M",0.0598837101756679
2010,81,"M",0.0701140295372851
2010,82,"M",0.0771891388999347
2010,83,"M",0.0860083873427373
2010,84,"M",0.0965899051769833
2010,85,"M",0.107754314650866
2010,86,"M",0.122742194689779
2010,87,"M",0.131394823368083
2010,88,"M",0.159136200586978
2010,89,"M",0.164271047227926
2010,90,"M",0.1901110603986
2010,91,"M",0.198545538497056
2010,92,"M",0.21301775147929
2010,93,"M",0.248279080620698
2010,94,"M",0.279387724773369
2010,95,"M",0.315604909409702
2010,96,"M",0.303289351421669
2010,97,"M",0.338119750745056
2010,98,"M",0.314606741573034
2010,99,"M",0.431943097316521
2010,0,"F",0.00343651558147406
2010,1,"F",0.000342993209394056
2010,2,"F",0.000156779231977737
2010,3,"F",0.000154630706436825
2010,4,"F",5.10342407859273e-05
2010,5,"F",0.000176714684674735
2010,6,"F",7.62316170631769e-05
2010,7,"F",5.0439453740716e-05
2010,8,"F",0.000126678891179666
2010,9,"F",7.59404753240918e-05
2010,10,"F",4.92513790386131e-05
2010,11,"F",7.24946308664015e-05
2010,12,"F",2.34783808134672e-05
2010,13,"F",6.6513316520245e-05
2010,14,"F",0.000197470187486972
2010,15,"F",0.000173328530688629
2010,16,"F",0.000229841226725311
2010,17,"F",0.000205620111703126
2010,18,"F",8.08246131153089e-05
2010,19,"F",0.000219226131754905
2010,20,"F",0.000297424305514247
2010,21,"F",0.000371571822144214
2010,22,"F",0.000271284313226806
2010,23,"F",0.000135251325946035
2010,24,"F",0.00020974154121898
2010,25,"F",0.000185925443896997
2010,26,"F",0.00020136746817021
2010,27,"F",0.000376070289327886
2010,28,"F",0.000246140862899539
2010,29,"F",0.00028564606221282
2010,30,"F",0.0002632228345809
2010,31,"F",0.000192561818361251
2010,32,"F",0.000524063236963927
2010,33,"F",0.000249740054222408
2010,34,"F",0.000354882316821188
2010,35,"F",0.00035627999153835
2010,36,"F",0.000596227109920605
2010,37,"F",0.000612179827824423
2010,38,"F",0.000663462627635646
2010,39,"F",0.000550429138145919
2010,40,"F",0.000529111527261527
2010,41,"F",0.000664640236380745
2010,42,"F",0.000842781894473708
2010,43,"F",0.000903847809245072
2010,44,"F",0.00111793497344904
2010,45,"F",0.00130437984101994
2010,46,"F",0.00150178073299532
2010,47,"F",0.00141920216002569
2010,48,"F",0.00159202817451696
2010,49,"F",0.00189354849093653
2010,50,"F",0.00197374683588567
2010,51,"F",0.0020027618732284
2010,52,"F",0.0024987610309888
2010,53,"F",0.00262196359699574
2010,54,"F",0.00267709508936773
2010,55,"F",0.00277263465421152
2010,56,"F",0.00376768530117206
2010,57,"F",0.00321990414365118
2010,58,"F",0.00432898233348407
2010,59,"F",0.00436542970911721
2010,60,"F",0.00554990851799146
2010,61,"F",0.00535674138082717
2010,62,"F",0.00581369998401233
2010,63,"F",0.00700986201217185
2010,64,"F",0.0077816791616393
2010,65,"F",0.00805859268430883
2010,66,"F",0.00770532454954715
2010,67,"F",0.00801443483843829
2010,68,"F",0.00929937437342166
2010,69,"F",0.00996526393713342
2010,70,"F",0.0116896513915026
2010,71,"F",0.0120460840503291
2010,72,"F",0.0130225956666947
2010,73,"F",0.0152224779069093
2010,74,"F",0.0174207903379428
2010,75,"F",0.0183710082526014
2010,76,"F",0.0217853092906997
2010,77,"F",0.025292624705588
2010,78,"F",0.0304000885746597
2010,79,"F",0.0328189472177833
2010,80,"F",0.0386679402926333
2010,81,"F",0.0439541527553093
2010,82,"F",0.053064396609373
2010,83,"F",0.0612124344679908
2010,84,"F",0.0706178130928691
2010,85,"F",0.0823727697165772
2010,86,"F",0.0927957107018614
2010,87,"F",0.102879069847836
2010,88,"F",0.120082120676075
2010,89,"F",0.134879284931701
2010,90,"F",0.154694589877836
2010,91,"F",0.167361524717093
2010,92,"F",0.182556565461226
2010,93,"F",0.21156803744567
2010,94,"F",0.232300366872219
2010,95,"F",0.263401770578263
2010,96,"F",0.262793126364758
2010,97,"F",0.284907024114594
2010,98,"F",0.302231447846393
2010,99,"F",0.39825327510917
2010,0,"U",0.00389880876787483
2010,1,"U",0.000346327564948444
2010,2,"U",0.000177883095864694
2010,3,"U",0.0001770717393504
2010,4,"U",6.24124275625763e-05
2010,5,"U",9.85085194477366e-05
2010,6,"U",3.71246925611397e-05
2010,7,"U",6.13666349605719e-05
2010,8,"U",0.000136033179729201
2010,9,"U",7.37199226555145e-05
2010,10,"U",6.00560923902925e-05
2010,11,"U",5.9001314254275e-05
2010,12,"U",6.86807290459388e-05
2010,13,"U",8.66825765312342e-05
2010,14,"U",0.000171551644416329
2010,15,"U",0.000296072675267754
2010,16,"U",0.000275136103206609
2010,17,"U",0.000358604579928354
2010,18,"U",0.000333364790550089
2010,19,"U",0.000544837181245926
2010,20,"U",0.000643977831551011
2010,21,"U",0.000693707614284114
2010,22,"U",0.000660732048017983
2010,23,"U",0.000527646898695393
2010,24,"U",0.000416210451139021
2010,25,"U",0.000480669239479583
2010,26,"U",0.000475067520113285
2010,27,"U",0.000528024450216915
2010,28,"U",0.000430892342867193
2010,29,"U",0.000470550110812332
2010,30,"U",0.000465386852821408
2010,31,"U",0.000496584193104403
2010,32,"U",0.000570002874167035
2010,33,"U",0.00052841871899293
2010,34,"U",0.000737660239762922
2010,35,"U",0.000717710861208176
2010,36,"U",0.000691999312436581
2010,37,"U",0.000858646408335739
2010,38,"U",0.000928281122609447
2010,39,"U",0.000884051164461143
2010,40,"U",0.00082231335985734
2010,41,"U",0.00114972469482893
2010,42,"U",0.00115056928474119
2010,43,"U",0.00142722357972171
2010,44,"U",0.00135738209068656
2010,45,"U",0.00173365810528506
2010,46,"U",0.00196686666631793
2010,47,"U",0.00224063861712561
2010,48,"U",0.00223539422258758
2010,49,"U",0.00281032116748556
2010,50,"U",0.00296938976720448
2010,51,"U",0.00309228513210335
2010,52,"U",0.00377152643562591
2010,53,"U",0.00410431443656338
2010,54,"U",0.0043622822183801
2010,55,"U",0.00415597202055739
2010,56,"U",0.00552687616559371
2010,57,"U",0.00538725963444674
2010,58,"U",0.00657168447582745
2010,59,"U",0.00664674401858978
2010,60,"U",0.00803004488221515
2010,61,"U",0.00853975694925239
2010,62,"U",0.00905390230207749
2010,63,"U",0.0103280208425055
2010,64,"U",0.0109880409721168
2010,65,"U",0.0111023824916187
2010,66,"U",0.0122618811581853
2010,67,"U",0.0125416971946435
2010,68,"U",0.0146116562876455
2010,69,"U",0.0150088116085674
2010,70,"U",0.016428165645089
2010,71,"U",0.0174483178675074
2010,72,"U",0.018698988066465
2010,73,"U",0.0210853814222064
2010,74,"U",0.0239040844211995
2010,75,"U",0.0259478199632993
2010,76,"U",0.0299944775840115
2010,77,"U",0.0325936677522036
2010,78,"U",0.0372007970279999
2010,79,"U",0.0408755821188182
2010,80,"U",0.0471406339262849
2010,81,"U",0.0541547894651191
2010,82,"U",0.0621321549130144
2010,83,"U",0.0699563519686427
2010,84,"U",0.0789524250528418
2010,85,"U",0.0899023378286773
2010,86,"U",0.101037287930565
2010,87,"U",0.110576437729246
2010,88,"U",0.130342897397331
2010,89,"U",0.142426141922331
2010,90,"U",0.163436983626258
2010,91,"U",0.174965519182594
2010,92,"U",0.189732001436084
2010,93,"U",0.219744809126582
2010,94,"U",0.24209452567154
2010,95,"U",0.274102249243763
2010,96,"U",0.271032631300337
2010,97,"U",0.295293495505024
2010,98,"U",0.304628002343292
2010,99,"U",0.404049393703415
2011,0,"M",0.00435697487312786
2011,1,"M",0.000297419882519146
2011,2,"M",0.000223708780880356
2011,3,"M",0.000123311784598975
2011,4,"M",0.00027221658541414
2011,5,"M",9.75707921833599e-05
2011,6,"M",4.80112826514231e-05
2011,7,"M",9.63898971339067e-05
2011,8,"M",0.000119298999081398
2011,9,"M",4.81697018596516e-05
2011,10,"M",2.37918215613383e-05
2011,11,"M",0.000116796505448557
2011,12,"M",9.19328889910365e-05
2011,13,"M",8.89961787265759e-05
2011,14,"M",0.000105631757131464
2011,15,"M",0.000167428816592196
2011,16,"M",0.000411445381911318
2011,17,"M",0.000475283994563939
2011,18,"M",0.000595228094766073
2011,19,"M",0.000713899913110866
2011,20,"M",0.000843255246335939
2011,21,"M",0.00083356816906278
2011,22,"M",0.000788070119477059
2011,23,"M",0.000486031274243146
2011,24,"M",0.000809444142471581
2011,25,"M",0.000594539986297711
2011,26,"M",0.000727917927253702
2011,27,"M",0.000614428220326731
2011,28,"M",0.000763550242271828
2011,29,"M",0.000524609657626622
2011,30,"M",0.000650092242818238
2011,31,"M",0.000752663004318633
2011,32,"M",0.000774273351541347
2011,33,"M",0.000728994060137214
2011,34,"M",0.000978067788727769
2011,35,"M",0.000802223839107479
2011,36,"M",0.000721282801462401
2011,37,"M",0.000896228000403303
2011,38,"M",0.00109264976239204
2011,39,"M",0.00128002625694886
2011,40,"M",0.00118972081218274
2011,41,"M",0.0012804555408889
2011,42,"M",0.00148845729988121
2011,43,"M",0.00167534004167408
2011,44,"M",0.00195612785195349
2011,45,"M",0.00206851971557854
2011,46,"M",0.00263875813445297
2011,47,"M",0.00266790798496523
2011,48,"M",0.00277476152214493
2011,49,"M",0.00289963236803905
2011,50,"M",0.00387688277668631
2011,51,"M",0.00388000579682141
2011,52,"M",0.00480059683095736
2011,53,"M",0.00494004524174086
2011,54,"M",0.00566334284440095
2011,55,"M",0.00640182289194211
2011,56,"M",0.00630422237417015
2011,57,"M",0.00749461134397778
2011,58,"M",0.00783062645011601
2011,59,"M",0.00903562494608816
2011,60,"M",0.00879017555751743
2011,61,"M",0.0115258790649306
2011,62,"M",0.0118002802566561
2011,63,"M",0.0138067320993347
2011,64,"M",0.015754823694083
2011,65,"M",0.0157668775897919
2011,66,"M",0.0170047205104137
2011,67,"M",0.0171716558382415
2011,68,"M",0.0186219268767213
2011,69,"M",0.0202423727135611
2011,70,"M",0.0210134399840908
2011,71,"M",0.0229516904782566
2011,72,"M",0.0242874009107775
2011,73,"M",0.0270155428827016
2011,74,"M",0.0290314219060511
2011,75,"M",0.0356392195462049
2011,76,"M",0.0387646731526548
2011,77,"M",0.0437617318094476
2011,78,"M",0.0467870824002819
2011,79,"M",0.0522994527884503
2011,80,"M",0.0576524593370456
2011,81,"M",0.0675946942363453
2011,82,"M",0.0805522425819509
2011,83,"M",0.0838354558186497
2011,84,"M",0.0943153530810731
2011,85,"M",0.103125475120002
2011,86,"M",0.109734149226102
2011,87,"M",0.13395580454404
2011,88,"M",0.149200582702372
2011,89,"M",0.168100652860046
2011,90,"M",0.178419153820925
2011,91,"M",0.207170121996857
2011,92,"M",0.229673334292704
2011,93,"M",0.24347036111742
2011,94,"M",0.230504227998747
2011,95,"M",0.261405672009864
2011,96,"M",0.305965495738932
2011,97,"M",0.307110029737767
2011,98,"M",0.374344493747479
2011,99,"M",0.349397590361446
2011,0,"F",0.00278411200084849
2011,1,"F",0.000182820131108151
2011,2,"F",0.000131353831098676
2011,3,"F",0.000130235889755319
2011,4,"F",5.13990169938e-05
2011,5,"F",0.000101832021715679
2011,6,"F",0.000126039034288919
2011,7,"F",0.000101488068808911
2011,8,"F",2.51652254332351e-05
2011,9,"F",0.000126265017645536
2011,10,"F",7.56997495599952e-05
2011,11,"F",7.3604053129859e-05
2011,12,"F",7.22536826798891e-05
2011,13,"F",9.35664307038242e-05
2011,14,"F",6.63298583857523e-05
2011,15,"F",8.77202600905712e-05
2011,16,"F",0.000259196060219885
2011,17,"F",0.000291726683354128
2011,18,"F",0.000245336686268046
2011,19,"F",0.000199157067710914
2011,20,"F",0.000274328263159184
2011,21,"F",0.000311758659827461
2011,22,"F",0.000327253477068194
2011,23,"F",0.000305172434346204
2011,24,"F",0.000152411071711791
2011,25,"F",0.000282141832699298
2011,26,"F",0.000294403120673079
2011,27,"F",0.000399282199500444
2011,28,"F",0.000267037552155772
2011,29,"F",0.000366963659676155
2011,30,"F",0.000248487994923745
2011,31,"F",0.000280146703490394
2011,32,"F",0.000306541304045866
2011,33,"F",0.000405755937803411
2011,34,"F",0.000420849254666405
2011,35,"F",0.000334936687662235
2011,36,"F",0.000444536315282936
2011,37,"F",0.000402513962203064
2011,38,"F",0.000458140585529121
2011,39,"F",0.00062987675007823
2011,40,"F",0.000408394870717499
2011,41,"F",0.000860692404389531
2011,42,"F",0.000736313236313236
2011,43,"F",0.000870624798177397
2011,44,"F",0.000989006263706337
2011,45,"F",0.00115960494693197
2011,46,"F",0.00120568917052791
2011,47,"F",0.00172635213372913
2011,48,"F",0.00173172462739532
2011,49,"F",0.00175254758349246
2011,50,"F",0.00186527554517606
2011,51,"F",0.00270693886440803
2011,52,"F",0.00237709258937343
2011,53,"F",0.00228648677968365
2011,54,"F",0.00277951379693872
2011,55,"F",0.00306823087999053
2011,56,"F",0.00371123253949013
2011,57,"F",0.00399461214508236
2011,58,"F",0.00435883084269079
2011,59,"F",0.00395715462224727
2011,60,"F",0.00489946534842796
2011,61,"F",0.00582234196044383
2011,62,"F",0.00601465334663371
2011,63,"F",0.00600161731895283
2011,64,"F",0.00667183902672021
2011,65,"F",0.00786995446766795
2011,66,"F",0.0091837906095741
2011,67,"F",0.00847723620638314
2011,68,"F",0.00948782488823901
2011,69,"F",0.0102716818853969
2011,70,"F",0.0114512327578146
2011,71,"F",0.0115930477941509
2011,72,"F",0.0132199445796541
2011,73,"F",0.0142317627743043
2011,74,"F",0.0160966427339142
2011,75,"F",0.0185374409642044
2011,76,"F",0.021294840065185
2011,77,"F",0.0258088754762595
2011,78,"F",0.0268531924873055
2011,79,"F",0.0304204848672776
2011,80,"F",0.037149819798717
2011,81,"F",0.0433979725436176
2011,82,"F",0.0482348703170029
2011,83,"F",0.0561115355233002
2011,84,"F",0.0696838092243598
2011,85,"F",0.0754803820043723
2011,86,"F",0.0870745425259433
2011,87,"F",0.102578256169645
2011,88,"F",0.110989675080041
2011,89,"F",0.130724903652046
2011,90,"F",0.14729481784407
2011,91,"F",0.17153168453455
2011,92,"F",0.179783344921165
2011,93,"F",0.207884085575321
2011,94,"F",0.215813323169441
2011,95,"F",0.254439977609282
2011,96,"F",0.268627948262744
2011,97,"F",0.291049581455248
2011,98,"F",0.302066191259828
2011,99,"F",0.364926507856057
2011,0,"U",0.00359753677553163
2011,1,"U",0.000241619614425963
2011,2,"U",0.000178808623684479
2011,3,"U",0.000126679292369473
2011,4,"U",0.000163892574720831
2011,5,"U",9.96558758038648e-05
2011,6,"U",8.60721438265523e-05
2011,7,"U",9.88733077601642e-05
2011,8,"U",7.34853970737503e-05
2011,9,"U",8.6292844011816e-05
2011,10,"U",4.89826907416592e-05
2011,11,"U",9.57302799362795e-05
2011,12,"U",8.23235226235331e-05
2011,13,"U",9.12240991263867e-05
2011,14,"U",8.64278556978914e-05
2011,15,"U",0.000128505798824172
2011,16,"U",0.000337175287685595
2011,17,"U",0.000385840663036718
2011,18,"U",0.000425771029251955
2011,19,"U",0.000464035440706784
2011,20,"U",0.000565142896141822
2011,21,"U",0.000576330813887171
2011,22,"U",0.000560611351429678
2011,23,"U",0.000396511173708477
2011,24,"U",0.000482897384305835
2011,25,"U",0.000439302117179166
2011,26,"U",0.000512358358074447
2011,27,"U",0.000507086189937735
2011,28,"U",0.00051561169994066
2011,29,"U",0.00044575841205121
2011,30,"U",0.000450308262494399
2011,31,"U",0.000518438712559294
2011,32,"U",0.000542092405356729
2011,33,"U",0.000567952782908472
2011,34,"U",0.000699107321353539
2011,35,"U",0.000568274448610755
2011,36,"U",0.000581941244078468
2011,37,"U",0.000646416704116036
2011,38,"U",0.000771923429484259
2011,39,"U",0.000952356726782489
2011,40,"U",0.000797134262862916
2011,41,"U",0.00107082226141448
2011,42,"U",0.00111402594602365
2011,43,"U",0.00127741975324979
2011,44,"U",0.00147700260783273
2011,45,"U",0.00161951766308552
2011,46,"U",0.00192934971198556
2011,47,"U",0.00219949027685647
2011,48,"U",0.00225789405658627
2011,49,"U",0.00233245625516205
2011,50,"U",0.00287762738868497
2011,51,"U",0.00329534319545553
2011,52,"U",0.00358706631821651
2011,53,"U",0.00360878206745115
2011,54,"U",0.00420582412417032
2011,55,"U",0.00470921802722489
2011,56,"U",0.00498223178312079
2011,57,"U",0.00570834721469452
2011,58,"U",0.0060560488332232
2011,59,"U",0.00642577016865026
2011,60,"U",0.00679025136681703
2011,61,"U",0.00859038103386866
2011,62,"U",0.00880687668592959
2011,63,"U",0.00975089895846122
2011,64,"U",0.0110526439735092
2011,65,"U",0.0116396354580429
2011,66,"U",0.0128628886464209
2011,67,"U",0.0125558468858908
2011,68,"U",0.0137724639613612
2011,69,"U",0.0149392683302505
2011,70,"U",0.015894712928701
2011,71,"U",0.0168483345723007
2011,72,"U",0.0183043276790666
2011,73,"U",0.0200245645467922
2011,74,"U",0.0219192763872953
2011,75,"U",0.0260569285282794
2011,76,"U",0.0287949979823093
2011,77,"U",0.033416246414225
2011,78,"U",0.035181451852274
2011,79,"U",0.0394359980617831
2011,80,"U",0.0453924411461149
2011,81,"U",0.0529309752170351
2011,82,"U",0.0606395227856003
2011,83,"U",0.0663592694701612
2011,84,"U",0.0782257365754097
2011,85,"U",0.0841989896395239
2011,86,"U",0.0936726771803865
2011,87,"U",0.111043933897622
2011,88,"U",0.121051958569541
2011,89,"U",0.140199361036371
2011,90,"U",0.155087349541868
2011,91,"U",0.18007192115576
2011,92,"U",0.191638881764555
2011,93,"U",0.216086057528725
2011,94,"U",0.218940631354378
2011,95,"U",0.255822490516784
2011,96,"U",0.275952050884775
2011,97,"U",0.294139060793593
2011,98,"U",0.315420734888574
2011,99,"U",0.362227805695142
2012,0,"M",0.00316006075155553
2012,1,"M",0.000291322238811405
2012,2,"M",9.84806285526117e-05
2012,3,"M",0.00012357960689327
2012,4,"M",0.000147177413172992
2012,5,"M",7.40181035945041e-05
2012,6,"M",9.72798132227586e-05
2012,7,"M",7.17778475617962e-05
2012,8,"M",4.80556965523041e-05
2012,9,"M",0.000142626648006347
2012,10,"M",7.19527989638797e-05
2012,11,"M",9.4785887566165e-05
2012,12,"M",0.000186056788020269
2012,13,"M",6.86652056236803e-05
2012,14,"M",0.000265717464833954
2012,15,"M",0.000273336785086325
2012,16,"M",0.000290858473979853
2012,17,"M",0.000285671289270237
2012,18,"M",0.000704844089955727
2012,19,"M",0.000622434520595745
2012,20,"M",0.000461796712469204
2012,21,"M",0.00075585964055187
2012,22,"M",0.000596098812692248
2012,23,"M",0.000700255915895579
2012,24,"M",0.000550279496127408
2012,25,"M",0.00079540882626329
2012,26,"M",0.000933563673390003
2012,27,"M",0.000753245006389132
2012,28,"M",0.000517239457344466
2012,29,"M",0.000931057804635965
2012,30,"M",0.00071062580568284
2012,31,"M",0.000662146356125834
2012,32,"M",0.00056454348236826
2012,33,"M",0.000694034120217964
2012,34,"M",0.000761955558942025
2012,35,"M",0.000916096094663263
2012,36,"M",0.00113311553366723
2012,37,"M",0.000826030742709381
2012,38,"M",0.00101838906929066
2012,39,"M",0.00103888008726593
2012,40,"M",0.00119548418132875
2012,41,"M",0.00131489314512935
2012,42,"M",0.00155059182175721
2012,43,"M",0.00161670788914105
2012,44,"M",0.0016473573351901
2012,45,"M",0.00205566848825647
2012,46,"M",0.00226514421942536
2012,47,"M",0.00257295780074024
2012,48,"M",0.00256025825213674
2012,49,"M",0.00309948725824523
2012,50,"M",0.00386589635102339
2012,51,"M",0.00388842181119385
2012,52,"M",0.00376991129848622
2012,53,"M",0.00511286153345139
2012,54,"M",0.00553671768014905
2012,55,"M",0.00557555641221657
2012,56,"M",0.00640116384797236
2012,57,"M",0.00685202266438266
2012,58,"M",0.00775536826488982
2012,59,"M",0.00939609226962609
2012,60,"M",0.00953381183781636
2012,61,"M",0.0119931751544701
2012,62,"M",0.0119827501069888
2012,63,"M",0.0128585083489526
2012,64,"M",0.0145477495112865
2012,65,"M",0.0150400396951194
2012,66,"M",0.0173108809078325
2012,67,"M",0.0173796142945249
2012,68,"M",0.0192631058358061
2012,69,"M",0.0201076273644185
2012,70,"M",0.022163892712015
2012,71,"M",0.0244076070375267
2012,72,"M",0.0249497718862609
2012,73,"M",0.0281606077048291
2012,74,"M",0.0326360910278345
2012,75,"M",0.0339011579265244
2012,76,"M",0.0364836100468284
2012,77,"M",0.0418843451630337
2012,78,"M",0.04531997929426
2012,79,"M",0.0532131745520867
2012,80,"M",0.0593160942860305
2012,81,"M",0.0631620089896424
2012,82,"M",0.0728143038152893
2012,83,"M",0.084621797190808
2012,84,"M",0.0918588571173663
2012,85,"M",0.107522928284004
2012,86,"M",0.114929686930756
2012,87,"M",0.134036863028551
2012,88,"M",0.146906705591898
2012,89,"M",0.154591836734694
2012,90,"M",0.191347023117655
2012,91,"M",0.203855825649623
2012,92,"M",0.229505082169659
2012,93,"M",0.249626307922272
2012,94,"M",0.26686701728024
2012,95,"M",0.285237698081735
2012,96,"M",0.34276113133576
2012,97,"M",0.357380018110474
2012,98,"M",0.379736737136019
2012,99,"M",0.4293659621802
2012,0,"F",0.0032258064516129
2012,1,"F",0.000179627081348614
2012,2,"F",0.000129702106686468
2012,3,"F",7.82965285276664e-05
2012,4,"F",0.000103699814960643
2012,5,"F",5.11656167055739e-05
2012,6,"F",0.000101551516767107
2012,7,"F",2.51588150198126e-05
2012,8,"F",0.000101155703917255
2012,9,"F",0.000125251677589657
2012,10,"F",5.0332350803902e-05
2012,11,"F",0.000100518928970812
2012,12,"F",0.000170983490933295
2012,13,"F",9.59422427698525e-05
2012,14,"F",9.32267828893893e-05
2012,15,"F",0.000132357563959035
2012,16,"F",0.000152988744399519
2012,17,"F",0.000279784995991542
2012,18,"F",0.000144746228843788
2012,19,"F",0.000220958961894623
2012,20,"F",0.000234355546658725
2012,21,"F",0.000153463969537402
2012,22,"F",0.000267575148002504
2012,23,"F",0.00015075601787401
2012,24,"F",0.000130910246999584
2012,25,"F",0.000187105178837469
2012,26,"F",0.00022240343983987
2012,27,"F",0.000236401783014986
2012,28,"F",0.00028747829875733
2012,29,"F",0.0002647878497682
2012,30,"F",0.00027724110445925
2012,31,"F",0.000404816435547283
2012,32,"F",0.000352246498391717
2012,33,"F",0.000171183615825925
2012,34,"F",0.00038375378357246
2012,35,"F",0.000418401089744656
2012,36,"F",0.0004074441905635
2012,37,"F",0.000442617907877935
2012,38,"F",0.000470500080594921
2012,39,"F",0.000574653148233047
2012,40,"F",0.000628080007730215
2012,41,"F",0.000563687928270711
2012,42,"F",0.000693187362139538
2012,43,"F",0.000965044156171511
2012,44,"F",0.000954381966454186
2012,45,"F",0.00124520969975418
2012,46,"F",0.000986872098158017
2012,47,"F",0.00133133399666466
2012,48,"F",0.00150178073299532
2012,49,"F",0.00210101927827149
2012,50,"F",0.00195789431388772
2012,51,"F",0.0020772919391217
2012,52,"F",0.00211767499528
2012,53,"F",0.00297914195854297
2012,54,"F",0.00277482349155538
2012,55,"F",0.00309103917085422
2012,56,"F",0.00319721034613755
2012,57,"F",0.00385256459708206
2012,58,"F",0.00342295777781581
